latitude,longitude,layer_num,prev_layer_size,num_nodes,activation,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132
1,1,0,,11,"B4,B5,B6,B7,B8A,B9,B11,B12,SZA,SAA,ALT"
0,0,1,11,11,linear,0.033204108476638794,-0.22481614351272583,-0.01290865708142519,-0.5671334266662598,0.14295679330825806,-0.1547326296567917,-0.06629500538110733,0.3630593717098236,-0.34967997670173645,0.12543785572052002,0.17138345539569855,-0.0011006041895598173,-0.048577677458524704,1.0361686944961548,1.1905277967453003,0.18695957958698273,-0.42011868953704834,-0.4995432496070862,0.440348356962204,-0.42080774903297424,0.18776068091392517,1.0922374725341797,0.5599038600921631,0.33688563108444214,-0.7691670060157776,0.03918813169002533,0.2118438482284546,0.7088732719421387,0.1845591813325882,-0.4089542627334595,0.8143963813781738,0.27049246430397034,-0.4372456669807434,0.5381796360015869,0.1262093335390091,0.8155115246772766,1.2405240535736084,-0.15416164696216583,-1.0112278461456299,-1.255732536315918,-0.8418513536453247,-0.7554622292518616,-1.2597897052764893,-0.3584373891353607,-1.5484143495559692,-0.3206939399242401,-0.22798237204551697,-0.8703120350837708,-0.8206012845039368,1.547286868095398,1.0583312511444092,1.408313274383545,0.768965482711792,1.6467362642288208,0.20704123377799988,0.5296462774276733,-0.28945380449295044,0.019636156037449837,-0.25752612948417664,0.9102271199226379,-0.5069186091423035,0.30557477474212646,-0.6367011070251465,-0.1513986736536026,-0.3943045735359192,0.19603300094604492,-0.15009461343288422,-0.3502897024154663,-0.6611135601997375,-0.10455277562141418,-0.6153939366340637,0.0051968595944345,0.0990058183670044,-0.1707264482975006,-0.1684274822473526,-0.18832919001579285,-0.5240525603294373,-0.3993278741836548,1.4323930740356445,1.229914665222168,0.5220490097999573,1.2523335218429565,-0.09846065938472748,-0.3661291301250458,0.02791229821741581,0.22002488374710083,0.04382266849279404,1.3850939273834229,0.035510629415512085,0.02457095868885517,0.153992161154747,-0.08882391452789307,-0.037492841482162476,0.15930068492889404,-0.08914133906364441,0.09035874158143997,0.018284760415554047,-0.18544502556324005,0.04158864542841911,-0.08464779704809189,-0.022638952359557152,-0.12037423253059387,0.02238415740430355,0.05298375338315964,0.09612420946359634,0.049849092960357666,0.08773960173130035,0.00953066535294056,-0.15777383744716644,0.01600634679198265,0.011200137436389923,0.019674887880682945,0.09342845529317856,-0.08339767158031464,-0.030819378793239594,-0.12332983314990997,-0.20585040748119354,-0.017917048186063766,0.009599120356142521,0.15531952679157257,-0.033049099147319794,-0.5513221621513367,0.7926176190376282,0.8710770010948181,1.1978216171264648,1.3181604146957397,0.5208175182342529,-1.0847102403640747,-0.2388666868209839,-0.019846532493829727,0.3691900670528412,1.4330077171325684
0,0,2,11,5,tansig,-1.3334925174713135,0.01057422999292612,-0.05627426132559776,-0.5779744982719421,-0.2607228457927704,-0.6108345985412598,0.5715955495834351,0.27309340238571167,0.4028988778591156,-0.10446032881736755,0.47450751066207886,0.955592691898346,0.18519183993339539,-0.2352287918329239,0.2835575342178345,0.014239813201129436,1.3278992176055908,1.6007541418075562,-0.369899719953537,0.21780166029930115,-0.30959343910217285,2.3761305809020996,-0.5153692960739136,-0.509678304195404,-0.5025705099105835,1.2951085567474365,0.15868328511714935,0.04119359329342842,1.2219074964523315,-0.7284908294677734,0.1757173091173172,-0.5661397576332092,-0.7333883047103882,0.3359762132167816,0.20627062022686005,-0.14084140956401825,-0.28609296679496765,-0.20243413746356964,0.6853566765785217,0.4011905789375305,-0.007996628060936928,0.030339345335960388,0.05151054635643959,-0.00380322034470737,-0.02710532397031784,1.1161214113235474,0.40651434659957886,-0.4174634516239166,1.3785665035247803,-0.3217872381210327,0.27320995926856995,2.630739212036133,-0.36099639534950256,0.29605957865715027,0.10978615283966064,0.863932728767395,0.9436023235321045,0.324381560087204,0.1268291175365448,-0.06936775147914886
0,0,3,5,1,linear,3.83058762550354,-4.0066728591918945,-1.7260538339614868,2.29537034034729,-3.1336543560028076,2.5600476264953613
